ID;Sex;Age;State;Account length;Phone number;Plans;Number vmail messages;Total day minutes;Total day calls;Total day charge;Total eve minutes;Total eve calls;Total eve charge;Total night minutes;Total night calls;Total night charge;Total intl minutes;Total intl calls;Total intl charge;Total charge;Customer service calls;Churn
39789;Male;39.0;PA;137;415 993 67 92;None;0;215.9;76.0;36.7;145.4;118.0;12.36;186.9;129.0;8.41;12.1;4.0;3.27;60.74;1;False
33707;Female;29.0;TN;106;415 828 51 22;None;0;119.2;142.0;20.26;228.4;139.0;19.41;197.9;61.0;8.91;8.4;9.0;2.27;50.85;2;False
37970;Female;32.0;NJ;88;510 586 36 52;None;0;144.3;116.0;24.53;156.4;74.0;13.29;214.7;90.0;9.66;7.8;10.0;2.11;49.59;3;False
51701;Female;;VA;106;415 604 83 23;None;0;235.2;121.0;39.98;220.6;87.0;18.75;236.3;91.0;10.63;11.8;4.0;3.19;72.55;1;False
68509;Female;36.0;TN;95;510 716 32 16;None;0;174.0;57.0;29.58;281.1;118.0;23.89;197.2;94.0;8.87;9.7;2.0;2.62;64.96;0;False
55481;Male;;NJ;57;510 703 74 29;International;0;115.o;65.0;19.55;122.3;96.0;10.4;245.0;75.0;11.03;6.4;1.0;1.73;42.71;0;True
47640;Male;29.0;WA;184;408 674 84 39;None;0;151.7;93.0;25.79;178.5;77.0;15.17;229.1;111.0;10.31;13.1;8.0;3.54;54.81;2;False
63400;Female;43.0;AR;109;510 399 43 98;None;0;153.1;102.0;26.03;234.1;77.0;19.9;329.2;74.0;14.81;9.9;9.0;2.67;63.41;3;False
23181;Male;31.0;WI;127;415 540 36 30;None;0;218.6;93.0;37.16;149.9;130.0;12.74;204.6;131.0;9.21;9.2;5.0;2.48;61.59;2;False
15822;Male;27.0;WA;82;510 786 27 86;None;0;265.2;122.0;45.08;178.7;102.0;15.19;174.7;90.0;7.86;10.7;9.0;2.89;71.02;2;False
93318;Female;41.0;RI;180;415 770 90 87;None;0;143.3;134.0;24.36;180.5;113.0;15.34;184.2;87.0;8.29;10.1;4.0;2.73;50.72;1;False
28279;Male;47.0;ME;174;415 491 85 87;None;0;190.3;98.0;32.35;252.7;70.0;21.48;220.6;97.0;9.93;7.2;9.0;1.94;65.7;2;False
99852;Male;34.0;CO;92;415 365 44 43;None;0;184.7;60.0;31.4;262.0;73.0;22.27;239.5;120.0;10.78;12.3;6.0;3.32;67.77;2;True
93258;Female;43.0;CO;81;408 387 49 72;None;0;115.3;99.0;19.6;224.7;117.0;19.1;152.5;98.0;6.86;18.0;2.0;4.86;50.42;1;False
66844;Female;;RI;125;408 250 68 90;None;0;113.0;108.0;19.21;169.2;107.0;14.38;156.6;61.0;7.05;9.2;5.0;2.48;43.12;2;True
67591;Female;27.0;CT;119;408 719 82 27;None;0;294.2;100.0;50.01;232.5;53.0;19.76;195.0;64.0;8.78;9.0;1.0;2.43;80.98;0;True
94161;Female;22.0;NC;122;415 824 33 57;None;0;215.6;86.0;36.65;167.8;59.0;14.26;207.0;67.0;9.32;6.4;8.0;1.73;61.96;3;False
68473;Male;24.0;WY;34;408 148 36 43;None;0;128.8;80.0;21.9;208.7;93.0;17.74;202.1;103.0;9.09;14.0;7.0;3.78;52.51;1;False
43124;Female;28.0;OR;138;415 482 90 75;International, Voice mail;28;211.2;117.0;35.9;312.5;98.0;26.56;178.0;118.0;8.01;10.7;2.0;2.89;73.36;3;True
30437;Female;29.0;FL;90;415 677 30 36;Voice mail;24;71.2;82.0;12.1;181.6;103.0;15.44;186.9;111.0;8.41;12.9;1.0;3.48;39.43;1;False
68288;Male;29.0;KY;73;408 661 99 48;None;0;94.9;121.0;16.13;253.2;83.0;21.52;175.1;86.0;7.88;14.2;2.0;3.83;49.36;2;False
74136;Male;19.0;SC;19;510 665 50 60;None;0;259.4;116.0;44.1;269.7;109.0;22.92;175.3;130.0;7.89;9.5;3.0;2.57;77.48;1;True
69338;Male;23.0;WA;120;408 719 42 50;Voice mail;28;215.8;123.0;36.69;285.2;76.0;24.24;192.1;78.0;8.64;6.9;3.0;1.86;71.43;1;False
97936;Female;;MT;160;415 329 97 48;None;0;97.5;113.0;16.58;268.1;69.0;22.79;255.3;62.0;11.49;13.2;4.0;3.56;54.42;3;False
86503;Female;30.0;PA;141;510 158 87 11;;0;146.5;121.0;24.91;169.9;125.0;14.44;238.8;112.0;10.75;8.2;5.0;2.21;52.31;0;False
95831;Male;32.0;MA;90;408 615 13 37;None;0;157.9;72.0;26.84;234.0;93.0;19.89;210.0;86.0;9.45;12.2;5.0;3.29;59.47;2;False
17011;Male;30.0;VT;72;415 242 49 24;None;0;139.9;117.0;23.78;223.6;96.0;19.01;240.8;93.0;10.84;12.7;4.0;3.43;57.06;2;False
77118;Female;;MN;117;408 829 67 16;Voice mail;21;153.2;112.0;26.04;263.3;110.0;22.38;135.0;85.0;6.08;11.9;7.0;3.21;57.71;1;False
98643;Male;;IL;79;408 948 55 24;International;0;103.5;134.0;17.6;319.3;111.0;27.14;239.9;124.0;10.8;8.4;4.0;2.27;57.81;2;False
69818;Female;43.0;AR;87;408 714 91 93;None;0;185.8;119.0;31.59;192.3;83.0;16.35;200.0;96.0;9.0;6.6;4.0;1.78;58.72;1;False
79122;Female;32.0;MD;102;415 993 94 51;None;0;129.5;56.0;22.02;354.2;118.0;30.11;145.5;93.0;6.55;10.9;3.0;2.94;61.62;1;False
40706;Male;35.0;MT;49;408 129 60 79;;0;236.6;91.0;40.22;220.9;146.0;18.78;146.8;114.0;6.61;8.9;2.0;2.4;68.01;1;False
65673;Male;;VT;67;408 200 38 89;None;0;260.4;107.0;44.27;208.2;104.0;17.7;207.9;115.0;9.36;10.0;2.0;2.7;74.03;6;False
54924;Male;;CO;107;415 615 33 53;None;0;167.3;100.0;28.44;163.9;79.0;13.93;185.9;100.0;8.37;6.7;5.0;1.81;52.55;2;False
69467;Female;36.0;NC;190;408 579 89 28;None;0;182.2;101.0;30.97;212.3;95.0;18.05;233.0;123.0;10.49;9.3;4.0;2.51;62.02;2;False
44843;Male;41.0;WA;118;510 641 41 89;None;0;113.0;80.0;19.21;150.1;87.0;12.76;204.3;115.0;9.19;10.8;4.0;2.92;44.08;2;False
31431;Female;;TN;120;415 333 67 29;;0;185.7;133.0;31.57;235.1;149.0;19.98;256.4;78.0;11.54;16.9;6.0;4.56;67.65;0;False
93998;Female;47.0;AR;94;408 543 40 28;None;0;136.2;114.0;23.15;165.1;118.0;14.03;137.9;71.0;6.21;9.6;5.0;2.59;45.98;0;False
85292;Female;;DC;115;510 439 30 99;Voice mail;29;222.6;81.0;37.84;190.3;109.0;16.18;201.2;87.0;9.05;11.5;2.0;3.11;66.18;1;False
46045;Female;31.0;MN;61;415 377 45 24;None;0;197.3;67.0;33.54;264.5;106.0;22.48;210.5;116.0;9.47;9.0;6.0;2.43;67.92;1;False
32733;Male;33.0;IA;143;510 816 88 33;Voice mail;33;141.4;130.0;24.04;186.4;114.0;15.84;210.0;111.0;9.45;7.7;6.0;2.08;51.41;1;False
98950;Female;35.0;KS;110;510 888 61 28;None;0;208.0;69.0;35.36;95.1;94.0;8.08;178.5;129.0;8.03;8.0;11.0;2.16;53.63;1;False
75298;Male;31.0;ND;104;415 159 17 46;None;0;118.5;92.0;20.15;177.8;109.0;15.11;255.7;98.0;11.51;12.1;4.0;3.27;50.04;1;False
41596;Male;37.0;MT;16;510 573 92 61;None;0;153.2;65.0;26.04;229.7;90.0;19.52;148.2;94.0;6.67;10.7;8.0;2.89;55.12;1;False
18219;Male;;IL;183;510 235 20 85;None;0;108.3;87.0;18.41;183.6;116.0;15.61;176.6;109.0;7.95;13.5;2.0;3.65;45.62;0;False
45538;Female;28.0;DC;147;408 731 91 22;None;0;168.6;92.0;28.66;187.7;107.0;15.95;216.5;95.0;9.74;14.4;8.0;3.89;58.24;2;False
84407;Male;34.0;KY;58;415 154 58 51;None;0;247.2;116.0;42.02;303.7;103.0;25.81;105.4;94.0;4.74;9.3;2.0;2.51;75.08;2;True
46857;Female;29.0;MS;102;510 100 82 42;International;0;224.2;81.0;38.11;243.3;90.0;20.68;147.8;66.0;6.65;12.0;8.0;3.24;68.68;3;False
62908;Male;34.0;TN;123;415 386 51 29;None;0;166.9;98.0;28.37;221.8;77.0;18.85;243.9;114.0;10.98;12.8;4.0;3.46;61.66;3;False
25952;Male;26.0;IA;64;415 790 22 78;Voice mail;43;118.4;100.0;20.13;144.1;108.0;12.25;158.1;91.0;7.11;8.5;6.0;2.3;41.79;1;False
37778;Male;44.0;AK;103;510 458 17 26;None;0;190.9;62.0;32.45;226.6;53.0;19.26;230.1;96.0;10.35;7.8;3.0;2.11;64.17;2;False
44104;Female;40.0;MN;152;415 393 67 34;None;0;317.8;60.0;54.03;152.9;100.0;13.0;123.4;63.0;5.55;10.4;7.0;2.81;75.39;1;True
31179;Male;;WV;124;415 671 29 92;None;0;312.0;112.0;53.04;180.0;109.0;15.3;168.6;94.0;7.59;12.8;4.0;3.46;79.39;1;True
84422;Male;;OR;97;415 175 34 11;None;0;146.0;121.0;24.82;203.0;141.0;17.26;151.8;120.0;6.83;13.3;2.0;3.59;52.5;1;False
66869;Female;;MS;131;415 884 56 25;None;0;131.6;95.0;22.37;179.3;109.0;15.24;251.2;129.0;11.3;15.5;3.0;4.19;53.1;1;True
91293;Female;31.0;ME;57;415 720 79 97;Voice mail;33;193.4;105.0;32.88;231.6;79.0;19.69;226.2;90.0;10.18;11.1;11.0;3.0;65.75;2;False
69708;Male;14.0;MN;157;510 570 67 90;None;0;185.1;92.0;31.47;213.0;85.0;18.11;196.1;85.0;8.82;8.5;5.0;2.3;60.7;2;False
35831;Male;28.0;GA;194;510 176 89 22;None;0;193.3;106.0;32.86;169.0;150.0;14.37;225.2;122.0;10.13;11.8;4.0;3.19;60.55;0;False
62155;Female;;DC;66;415 756 37 36;None;0;146.4;107.0;24.89;196.5;99.0;16.7;230.1;106.0;10.35;7.8;2.0;2.11;54.05;1;False
89708;Male;37.0;GA;155;510 335 36 18;None;0;71.2;90.0;12.1;304.4;119.0;25.87;183.3;103.0;8.25;8.6;4.0;2.32;48.54;0;False
13077;Female;;NY;123;415 838 88 38;None;0;123.2;104.0;20.94;190.0;117.0;16.15;170.3;95.0;7.66;12.9;5.0;3.48;48.23;4;True
92434;Male;29.0;OK;116;510 513 17 67;None;0;205.0;90.0;34.85;140.9;114.0;11.98;272.6;96.0;12.27;7.5;4.0;2.03;61.13;2;False
59706;Male;35.0;OK;63;415 670 90 43;None;0;128.7;78.0;21.88;240.8;133.0;20.47;237.7;121.0;10.7;12.8;6.0;3.46;56.51;1;False
89513;Female;34.0;GA;64;510 518 58 84;None;0;216.9;78.0;36.87;211.0;115.0;17.94;179.8;116.0;8.09;11.4;5.0;3.08;65.98;3;False
47652;Male;31.0;NJ;96;510 255 75 78;None;0;150.0;122.0;25.5;218.5;116.0;18.57;212.4;89.0;9.56;9.8;1.0;2.65;56.28;3;False
25314;Male;30.0;MN;53;415 832 23 85;None;0;164.1;106.0;27.9;206.0;56.0;17.51;194.7;124.0;8.76;11.4;2.0;3.08;57.25;1;False
87672;Female;;ME;105;510 206 33 61;None;0;212.0;113.0;36.04;226.6;128.0;19.26;193.6;114.0;8.71;8.9;7.0;2.4;66.41;3;False
81875;Male;;MI;53;510 174 88 16;Voice mail;37;167.3;99.0;28.44;194.7;99.0;16.55;236.7;112.0;10.65;12.0;9.0;3.24;58.88;2;False
11119;Female;43.0;MT;101;415 564 60 64;None;0;154.4;130.0;26.25;217.2;101.0;18.46;185.4;52.0;8.34;13.9;4.0;3.75;56.8;1;False
69909;Female;35.0;NE;129;510 576 31 91;Voice mail;30;177.3;95.0;30.14;211.8;102.0;18.0;240.2;108.0;10.81;9.3;7.0;2.51;61.46;3;False
73306;Female;;ND;122;408 638 33 88;None;0;231.2;141.0;39.3;267.8;136.0;22.76;240.3;100.0;10.81;8.8;5.0;2.38;75.25;1;True
67237;Male;27.0;VA;163;415 228 36 31;None;0;202.9;100.0;34.49;178.6;46.0;15.18;203.8;116.0;9.17;12.8;3.0;3.46;62.3;5;False
25187;Female;37.0;VT;93;408 997 59 40;None;0;149.6;120.0;25.43;200.7;85.0;17.06;181.2;107.0;8.15;14.3;9.0;3.86;54.5;0;False
43563;Female;35.0;OH;115;510 654 86 67;International;0;517.95;121.5;88.05;305.1;159.0;25.94;326.25;160.5;14.68;17.7;12.0;4.78;1.3345 hundred;1;True
87436;Female;34.0;AL;25;408 159 39 37;None;0;264.9;80.0;45.03;281.2;66.0;23.9;166.1;80.0;7.47;8.4;4.0;2.27;78.67;1;True
72104;Female;41.0;DC;73;408 831 17 43;None;0;122.0;92.0;20.74;138.3;114.0;11.76;224.2;128.0;10.09;5.8;5.0;1.57;44.16;1;False
15922;Male;32.0;ND;120;415 872 53 16;None;0;177.2;88.0;30.12;270.4;99.0;22.98;231.5;90.0;10.42;14.0;2.0;3.78;67.3;2;False
76796;Male;;TN;196;415 902 47 25;None;0;133.1;80.0;22.63;206.5;120.0;17.55;221.6;96.0;9.97;10.3;8.0;2.78;52.93;1;False
30773;Male;21.0;DE;97;510 854 57 95;None;0;225.1;90.0;38.27;279.5;127.0;23.76;233.8;103.0;10.52;8.8;4.0;2.38;74.93;0;True
17241;Male;35.0;NY;148;408 577 58 23;None;0;208.4;120.0;35.43;174.4;99.0;14.82;310.7;105.0;13.98;11.2;4.0;3.02;67.25;1;False
20233;Female;37.0;AL;85;408 583 32 98;Voice mail;30;173.1;107.0;29.43;247.2;101.0;21.01;158.7;104.0;7.14;11.5;5.0;3.11;60.69;1;False
86854;Female;42.0;OK;86;510 249 24 31;International;0;162.4;131.0;27.61;167.0;102.0;14.2;128.9;118.0;5.8;11.4;2.0;3.08;50.69;2;True
75212;Female;31.0;MS;78;415 560 11 55;Voice mail;13;281.2;93.0;47.8;178.2;101.0;15.15;244.2;129.0;10.99;6.4;5.0;1.73;75.67;2;False
22547;Male;50.0;MD;106;415 897 24 83;None;0;208.3;89.0;35.41;169.4;67.0;14.4;102.0;90.0;4.59;15.9;4.0;4.29;58.69;3;False
14268;Male;35.0;NE;147;415 214 25 13;Voice mail;38;243.4;126.0;41.38;273.8;109.0;23.27;282.9;91.0;12.73;14.1;8.0;3.81;81.19;2;False
38029;Female;41.0;AR;145;415 854 23 16;None;0;224.2;89.0;38.11;314.9;121.0;26.77;182.9;121.0;8.23;16.1;3.0;4.35;77.46;1;True
55901;Female;34.0;IL;91;415 324 66 29;None;0;189.3;100.0;32.18;239.3;107.0;20.34;89.7;89.0;4.04;9.9;3.0;2.67;59.23;3;False
49564;Female;;IN;81;408 190 96 34;Voice mail;46;168.3;124.0;28.61;270.9;103.0;23.03;222.5;98.0;10.01;6.7;2.0;1.81;63.46;4;False
31457;Male;28.0;UT;116;415 285 90 74;Voice mail;24;232.9;90.0;39.59;152.1;94.0;12.93;344.3;82.0;15.49;10.7;6.0;2.89;70.9;1;False
31115;Female;;LA;69;415 811 70 95;Voice mail;37;155.0;98.0;26.35;142.4;105.0;12.1;143.7;117.0;6.47;5.9;4.0;1.59;46.51;1;False
98018;Male;40.0;ID;135;510 764 76 73;None;0;154.4;130.0;26.25;203.8;90.0;17.32;158.7;59.0;7.14;11.8;3.0;3.19;53.9;0;False
49469;Female;23.0;KY;73;510 606 95 16;None;0;234.7;102.0;39.9;195.7;110.0;16.63;253.4;71.0;11.4;8.4;8.0;2.27;70.2;2;False
81524;Male;27.0;MI;48;415 682 21 57;None;0;240.0;88.0;40.8;141.0;117.0;11.99;128.9;137.0;5.8;7.1;9.0;1.92;60.51;1;False
66743;Female;33.0;NH;125;415 688 21 62;International;0;298.4;78.0;50.73;270.5;142.0;22.99;107.3;84.0;4.83;12.2;2.0;3.29;81.84;0;True
84583;Female;46.0;WV;100;415 869 34 68;None;0;166.0;102.0;28.22;236.1;97.0;20.07;134.3;93.0;6.04;10.9;4.0;2.94;57.27;1;False
27186;Female;47.0;OR;165;415 763 92 30;Voice mail;33;111.6;140.0;18.97;213.3;111.0;18.13;267.6;115.0;12.04;16.0;3.0;4.32;53.46;0;False
76079;Male;;SD;64;415 627 64 34;None;0;174.5;98.0;29.67;180.2;103.0;15.32;179.0;89.0;8.06;10.7;2.0;2.89;55.94;2;False
51035;Male;34.0;MD;116;510 364 29 60;International, Voice mail;27;175.5;137.0;29.84;210.6;60.0;17.9;294.8;121.0;13.27;6.9;5.0;1.86;62.87;1;False
16314;Male;34.0;ND;147;408 392 26 52;International, Voice mail;35;157.5;109.0;26.78;189.6;67.0;16.12;227.0;76.0;10.22;11.1;2.0;3.0;56.12;3;True
85876;Male;20.0;TN;115;415 407 89 87;None;0;206.2;113.0;35.05;176.4;102.0;14.99;297.1;119.0;13.37;11.0;7.0;2.97;66.38;1;False
13516;Female;35.0;MO;84;415 996 53 41;Voice mail;35;207.5;138.0;35.28;201.0;116.0;17.09;164.5;107.0;7.4;7.5;16.0;2.03;61.8;4;False
23697;Female;38.0;IL;86;510 149 44 84;Voice mail;16;144.8;105.0;24.62;206.2;111.0;17.53;255.4;117.0;11.49;11.6;2.0;3.13;56.77;4;False
46778;Female;;UT;134;415 462 21 20;None;0;258.8;85.0;44.0;129.5;114.0;11.01;193.6;106.0;8.71;10.9;7.0;2.94;66.66;2;False
58733;Female;33.0;MI;105;415 608 96 97;None;0;226.9;106.0;38.57;182.2;77.0;15.49;203.9;107.0;9.18;11.6;2.0;3.13;66.37;0;True
62216;Male;32.0;AR;88;408 200 97 96;None;0;152.9;119.0;25.99;171.2;107.0;14.55;257.0;106.0;11.57;12.0;5.0;3.24;55.35;2;False
55727;Female;26.0;TX;90;408 684 89 33;Voice mail;27;156.7;51.0;26.64;236.5;118.0;20.1;123.2;111.0;5.54;12.6;6.0;3.4;55.68;2;False
93461;Male;34.0;AK;86;408 876 31 84;None;0;150.8;85.0;25.64;295.9;88.0;25.15;247.2;104.0;11.12;12.5;1.0;3.38;65.29;1;False
33526;Female;48.0;TN;37;415 864 26 73;None;0;221.0;126.0;37.57;204.5;110.0;17.38;118.0;98.0;5.31;6.8;3.0;1.84;62.1;4;False
58221;Female;34.0;NH;141;415 610 34 40;Voice mail;32;483.6;138.0;82.22;424.8;160.5;36.11;314.25;166.5;14.14;10.05;4.5;2.72;1.3519 hundred;1;True
15439;Male;27.0;NM;148;408 401 98 61;None;0;153.6;148.0;26.11;262.1;87.0;22.28;225.5;99.0;10.15;9.8;3.0;2.65;61.19;2;False
56521;Male;23.0;MN;163;408 499 68 46;Voice mail;22;215.1;91.0;36.57;138.9;102.0;11.81;146.2;109.0;6.58;12.4;2.0;3.35;58.31;2;False
23959;Female;;IA;89;415 750 64 60;Voice mail;35;174.4;108.0;29.65;196.7;100.0;16.72;127.4;74.0;5.73;11.8;3.0;3.19;55.29;1;False
19699;Male;22.0;RI;63;415 276 19 83;None;0;180.5;126.0;30.69;230.0;98.0;19.55;232.5;73.0;10.46;10.6;3.0;2.86;63.56;0;False
89993;Female;53.0;AL;102;415 893 18 25;None;0;123.1;106.0;20.93;182.0;102.0;15.47;244.6;75.0;11.01;12.6;7.0;3.4;50.81;2;False
42752;Male;;NC;76;510 651 21 10;None;0;165.7;94.0;28.17;257.4;80.0;21.88;170.8;114.0;7.69;10.0;4.0;2.7;60.44;1;False
51263;Male;;SD;104;408 612 46 20;None;0;200.2;92.0;34.03;118.7;87.0;10.09;236.6;65.0;10.65;6.0;6.0;1.62;56.39;2;False
57367;Female;38.0;MT;109;510 555 33 34;None;0;154.8;82.0;26.32;287.7;109.0;24.45;208.4;80.0;9.38;5.9;9.0;1.59;61.74;3;False
61531;Female;40.0;HI;105;510 285 34 33;None;0;125.4;116.0;21.32;261.5;95.0;22.23;241.6;104.0;10.87;11.4;9.0;3.08;57.5;2;False
76980;Female;36.0;MT;63;415 106 39 49;Voice mail;33;184.2;111.0;31.31;312.6;89.0;26.57;264.0;55.0;11.88;12.2;4.0;3.29;73.05;1;False
39034;Male;47.0;KY;105;415 672 46 55;Voice mail;24;274.7;99.0;46.7;193.5;118.0;16.45;299.6;109.0;13.48;10.8;3.0;2.92;79.55;3;False
29213;Male;;DC;68;415 237 29 74;International, Voice mail;39;142.0;140.0;24.14;241.6;89.0;20.54;302.0;72.0;13.59;11.3;5.0;3.05;61.32;1;False
82412;Male;43.0;CO;63;408 298 85 32;International, Voice mail;21;151.5;99.0;25.76;147.8;89.0;12.56;210.4;114.0;9.47;10.0;4.0;2.7;50.49;1;False
72271;Male;23.0;MI;74;415 112 64 60;None;0;124.8;114.0;21.22;133.0;121.0;11.31;160.3;85.0;7.21;10.6;7.0;2.86;42.6;3;False
85942;Male;40.0;AL;76;415 745 60 81;None;0;179.2;85.0;30.46;222.9;66.0;18.95;188.2;113.0;8.47;12.4;2.0;3.35;61.23;0;False
15075;Female;34.0;KS;91;408 661 15 97;International;0;246.4;110.0;41.89;182.0;98.0;15.47;157.6;106.0;7.09;12.1;2.0;3.27;67.72;2;True
56975;Female;39.0;NC;101;415 998 85 75;None;0;232.7;114.0;39.56;186.4;123.0;15.84;153.3;122.0;6.9;11.5;6.0;3.11;65.41;5;False
92073;Female;;SC;116;408 924 40 15;None;0;288.0;120.0;48.96;255.8;90.0;21.74;233.4;99.0;10.5;13.4;4.0;3.62;84.82;0;True
76799;Male;36.0;CO;131;415 249 87 85;Voice mail;23;170.8;145.0;29.04;236.7;93.0;20.12;294.5;100.0;13.25;12.7;1.0;3.43;65.84;1;False
61560;Male;41.0;MN;84;415 499 33 19;None;0;216.1;114.0;36.74;197.5;107.0;16.79;217.8;104.0;9.8;9.8;3.0;2.65;65.98;1;False
32541;Female;30.0;WY;104;415 610 43 67;None;0;138.7;100.0;23.58;215.4;58.0;18.31;164.3;98.0;7.39;4.9;4.0;1.32;50.6;2;False
91777;Male;40.0;FL;108;510 437 17 73;None;0;210.7;112.0;35.82;238.7;73.0;20.29;253.6;90.0;11.41;9.2;5.0;2.48;70.0;3;False
58440;Female;;NY;111;415 164 72 48;None;0;181.8;117.0;30.91;158.1;91.0;13.44;266.2;123.0;11.98;9.7;9.0;2.62;58.95;0;False
46255;Male;;OK;155;408 647 35 88;Voice mail;30;61.6;103.0;10.47;255.1;110.0;21.68;225.9;96.0;10.17;12.4;5.0;3.35;45.67;1;False
49510;Female;31.0;ME;66;510 425 18 73;None;0;207.7;85.0;35.31;196.7;112.0;16.72;261.7;83.0;11.78;6.8;3.0;1.84;65.65;1;False
82363;Male;34.0;NE;64;510 991 95 56;None;0;219.2;73.0;37.26;167.0;65.0;14.2;161.4;119.0;7.26;10.0;5.0;2.7;61.42;1;False
68018;Female;34.0;OH;69;415 835 76 83;;0;227.0;122.0;38.59;258.7;111.0;21.99;169.7;87.0;7.64;8.9;1.0;2.4;70.62;2;False
63079;Female;22.0;CT;116;415 207 44 16;None;0;245.9;73.0;41.8;240.1;87.0;20.41;158.7;89.0;7.14;8,9;5.0;2.4;71.75;3;False
29536;Female;39.0;DC;101;415 883 52 59;None;0;257.3;84.0;43.74;184.8;115.0;15.71;108.9;109.0;4.9;13.5;7.0;3.65;68.0;0;False
44982;Female;27.0;OK;15;415 377 34 36;None;0;121.1;130.0;20.59;216.0;86.0;18.36;235.1;33.0;10.58;16.1;5.0;4.35;53.88;2;False
14658;Female;34.0;NJ;88;415 567 84 27;None;0;301.5;136.0;51.26;257.7;72.0;21.9;132.9;118.0;5.98;13.4;2.0;3.62;82.76;4;True
75784;Female;26.0;IA;197;415 871 74 72;None;0;233.9;96.0;39.76;218.9;111.0;18.61;182.9;109.0;8.23;9.5;3.0;2.57;69.17;0;False
36124;Male;;VA;50;415 224 80 66;International;0;99.6;108.0;16.93;308.7;102.0;26.24;161.2;62.0;7.25;13.7;6.0;3.7;54.12;2;True
39542;Male;33.0;VA;172;510 581 30 38;None;0;169.8;123.0;28.87;183.1;94.0;15.56;395.0;72.0;17.77;12.7;7.0;3.43;65.63;2;False
29845;Male;25.0;NM;188;415 827 43 83;International, Voice mail;26;198.8;115.0;33.8;166.6;67.0;14.16;198.5;118.0;8.93;14.4;3.0;3.89;60.78;1;True
32508;Male;31.0;FL;85;408 800 73 65;International;0;116.2;86.0;19.75;229.7;127.0;19.52;204.2;109.0;9.19;10.1;3.0;2.73;51.19;3;False
29947;Male;34.0;RI;103;510 942 84 42;International;0;255.9;128.0;43.5;140.9;92.0;11.98;308.9;130.0;13.9;12.1;2.0;3.27;72.65;1;True
13190;Male;41.0;NJ;136;408 264 71 74;Voice mail;27;187.7;84.0;31.91;221.0;147.0;18.79;145.7;110.0;6.56;10.0;4.0;2.7;59.96;3;False
95493;Female;36.0;NE;155;408 508 62 33;Voice mail;21;195.9;91.0;33.3;213.9;84.0;18.18;88.2;111.0;3.97;8.6;4.0;2.32;57.77;0;False
47700;Male;;WV;145;415 117 20 56;None;0;129.4;97.0;22.0;185.4;101.0;15.76;204.7;106.0;9.21;1.1;2.0;0.3;47.27;2;False
71194;Female;26.0;WY;116;510 753 58 47;Voice mail;12;221.0;108.0;37.57;151.0;118.0;12.84;179.0;80.0;8.06;9.0;6.0;2.43;60.9;2;False
92869;Male;30.0;SC;152;408 743 55 92;None;0;140.5;92.0;23.89;186.8;96.0;15.88;227.0;89.0;10.22;9.5;5.0;2.57;52.56;2;False
66618;Male;;MS;65;415 781 52 33;International;0;277.9;123.0;47.24;155.8;112.0;13.24;256.9;71.0;11.56;9.2;10.0;2.48;74.52;0;True
46577;Male;37.0;ND;180;415 112 16 74;None;0;224.9;105.0;38.23;250.0;101.0;21.25;216.1;73.0;9.72;6.7;5.0;1.81;71.01;3;True
36410;Female;36.0;IL;67;415 491 86 32;None;0;109.1;117.0;18.55;217.4;124.0;18.48;188.4;141.0;8.48;12.8;6.0;3.46;48.97;0;False
36821;Male;;OR;60;415 995 67 67;;0;207.8;109.0;35.33;123.5;112.0;10.5;291.6;115.0;13.12;5.7;9.0;1.54;60.49;0;False
54491;Female;;UT;138;510 615 94 52;None;0;205.9;96.0;35.0;257.1;94.0;21.85;209.0;63.0;9.4;12.1;8.0;3.27;69.52;0;False
12924;Female;;IA;44;415 788 23 80;None;0;308.6;139.0;52.46;150.8;94.0;12.82;198.7;66.0;8.94;7.3;3.0;1.97;76.19;4;True
78768;Male;38.0;ME;25;510 278 62 17;None;0;242.6;69.0;41.24;209.0;117.0;17.77;219.7;82.0;9.89;14.4;6.0;3.89;72.79;2;False
54475;Male;36.0;WY;145;408 846 10 98;None;0;229.6;82.0;39.03;138.1;103.0;11.74;250.8;109.0;11.29;3.3;3.0;0.89;62.95;1;False
86415;Female;;WI;122;510 866 57 45;Voice mail;28;166.0;62.0;28.22;233.9;88.0;19.88;170.1;84.0;7.65;7.7;3.0;2.08;57.83;2;False
92555;Male;37.0;SC;121;415 163 90 69;None;0;144.8;126.0;24.62;200.6;82.0;17.05;208.8;81.0;9.4;13.3;9.0;3.59;54.66;0;True
63918;Female;;DC;55;510 877 55 71;International;0;106.1;77.0;18.04;123.5;100.0;10.5;96.4;92.0;4.34;12.9;3.0;3.48;36.36;0;False
59188;Female;34.0;CT;77;415 625 96 46;None;0;221.8;84.0;37.71;166.0;125.0;14.11;210.2;72.0;9.46;13.2;4.0;3.56;64.84;1;False
85542;Male;;OR;12;415 208 25 19;None;0;204.6;98.0;34.78;212.5;90.0;18.06;182.1;95.0;8.19;9.8;7.0;2.65;63.68;2;False
80794;Male;27.0;OR;64;510 517 39 94;None;0;213.5;93.0;36.3;166.6;114.0;14.16;122.0;78.0;5.49;14.1;3.0;3.81;59.76;3;False
46143;Male;37.0;NV;92;415 463 73 96;Voice mail;44;152.0;95.0;25.84;274.9;73.0;23.37;162.4;121.0;7.31;10.0;1.0;2.7;59.22;2;False
